index_;cust_id;activated_date;last_payment_date;balance;balance_frequency;purchases;oneoff_purchases;installments_purchases;cash_advance;purchases_frequency;oneoff_purchases_frequency;purchases_installments_frequency;cash_advance_frequency;cash_advance_trx;purchases_trx;credit_limit;payments;minimum_payments;prc_full_payment;tenure;fraud
5870;C16034;19/04/2020;14/09/2020;239055052;0.818182;892.4;383.4;509;0;0.636364;0.090909;0.636364;0;0;15;2100;1713393928;761902854;0.222222;11;0
5871;C16035;20/04/2020;3/10/2020;478530825;1;0;0;0;96176909;0;0;0;0.25;4;0;500;175481779;19185798;0;12;0
5872;C16036;20/04/2020;5/10/2020;1585763627;0.625;85.69;85.69;0;2649776206;0.125;0.125;0;0.25;6;2;3000;31655616;538259971;0;8;0
5873;C16037;20/04/2020;12/05/2020;5082451;1;456;0;456;0;1;0;1;0;0;12;1000;339113852;165116059;0.583333;12;0
5874;C16038;20/04/2020;18/05/2020;11336255;1;1160.35;853.35;307;0;0.833333;0.666667;0.416667;0;0;25;5000;1223179332;158882035;0.888889;12;0
5875;C16039;20/04/2020;20/08/2020;12683677;0.363636;31.68;0;31.68;0;0.083333;0;0.083333;0;0;1;4000;210141652;140456214;0;12;0
5876;C16040;20/04/2020;12/06/2020;1632453;0.363636;1985.62;0;1985.62;0;1;0;1;0;0;41;7500;1792109113;0.261984;0;12;0
5877;C16041;20/04/2020;4/09/2020;2696054;0.636364;157.45;0;157.45;0;0.416667;0;0.416667;0;0;5;1000;238253379;116450584;0;12;0
5878;C16042;20/04/2020;14/09/2020;86793633;1;387.41;387.41;0;0;0.5;0.5;0;0;0;5;2500;37014298;53264985;0;6;0
5879;C16043;20/04/2020;19/10/2020;13230057;0.545455;112.21;0;112.21;0;0.416667;0;0.416667;0;0;5;1500;22990409;134635863;0.285714;12;0
5880;C16045;20/04/2020;15/05/2020;2389347926;1;382.5;0;382.5;0;0.75;0;0.75;0;0;9;2500;1118260439;1642929308;0;12;0
5881;C16046;20/04/2020;8/06/2020;2306682105;1;280;280;0;1708514116;0.166667;0.166667;0;0.666667;15;3;3000;3344167438;543795825;0;12;0
5882;C16047;20/04/2020;5/06/2020;181771659;1;2490.07;2022.57;467.5;153337299;0.916667;0.5;0.833333;0.083333;1;20;3400;392291143;473338251;0;12;0
5883;C16048;20/04/2020;30/08/2020;21494012;0.545455;417;0;417;0;0.416667;0;0.416667;0;0;6;5000;394135239;97638234;0.454545;12;0
5884;C16049;20/04/2020;5/08/2020;368980661;1;1516.42;1516.42;0;0;0.916667;0.916667;0;0;0;31;10000;977636615;199291321;0.333333;12;0
5885;C16050;20/04/2020;2/08/2020;2408162021;1;0;0;0;615181965;0;0;0;0.333333;5;0;2500;516675665;810048137;0;12;0
5886;C16051;20/04/2020;26/05/2020;16135672;0.636364;50;50;0;0;0.083333;0.083333;0;0;0;1;7000;109329805;205427298;0;12;0
5887;C16052;20/04/2020;7/05/2020;20447524;0.727273;306.99;0;306.99;0;0.5;0;0.416667;0;0;9;3000;33609467;176826409;1;12;0
5888;C16053;20/04/2020;15/07/2020;5589888793;1;454.36;454.36;0;4441706964;0.166667;0.166667;0;0.833333;30;7;6600;1767288568;1866858931;0;12;0
5889;C16054;20/04/2020;11/07/2020;817059154;0.636364;0;0;0;213575811;0;0;0;0.083333;4;0;5500;8013594413;360414305;0;12;0
5890;C16055;20/04/2020;12/05/2020;9402407;0.636364;1099.5;849;250.5;0;0.5;0.166667;0.25;0;0;8;6000;1442251089;95209217;0;12;0
5891;C16056;20/04/2020;27/07/2020;2755195444;1;1640.29;847.95;792.34;809102975;1;1;0.5;0.583333;10;27;6200;2277879418;615434945;0;12;0
5892;C16057;20/04/2020;9/06/2020;540691281;1;0;0;0;155663715;0;0;0;0.166667;3;0;2200;156137344;375333662;0.083333;12;0
5893;C16058;20/04/2020;26/08/2020;2713833113;1;317.62;0;317.62;225464718;0.833333;0;0.75;0.083333;1;10;4500;66576969;754751563;0;12;0
5894;C16059;20/04/2020;2/10/2020;2932111796;1;346.32;346.32;0;2631304016;0.333333;0.333333;0;0.333333;10;9;6000;5975143;784577784;0;12;0
5895;C16060;20/04/2020;5/11/2020;2643019532;1;554.38;191.13;363.25;0;1;0.25;0.916667;0;0;15;8000;681881907;882049542;0;12;0
5896;C16061;20/04/2020;13/05/2020;1196364009;1;0;0;0;1376669494;0;0;0;0.25;7;0;1500;293144474;307355494;0;12;0
5897;C16062;20/04/2020;21/10/2020;2463995;0.363636;165.8;0;165.8;0;0.333333;0;0.333333;0;0;4;700;251778786;14945497;0;12;0
5898;C16063;21/04/2020;7/08/2020;535278586;1;704.72;360.9;343.82;0;1;0.5;1;0;0;38;600;686976557;828745267;0;12;0
5899;C16064;21/04/2020;1/10/2020;5404443;0.5;194;0;194;0;0.5;0;0.333333;0;0;3;1500;269175108;3459541;1;6;0
5900;C16065;21/04/2020;9/07/2020;1113954035;1;87.09;0;87.09;0;0.583333;0;0.5;0;0;8;4500;276653239;327757053;0;12;0
5901;C16066;21/04/2020;24/06/2020;21225194;1;0;0;0;310679119;0;0;0;0.166667;3;0;300;332528057;193718315;0.083333;12;0
5902;C16067;21/04/2020;27/05/2020;2610433432;1;512.5;0;512.5;2771850961;1;0;0.857143;0.142857;6;11;3000;691600531;741985756;0;7;0
5903;C16068;21/04/2020;17/07/2020;424809549;1;1130;1130;0;185283125;0.083333;0.083333;0;0.083333;1;3;1500;133744014;200179471;0;12;0
5904;C16069;21/04/2020;4/10/2020;1632895642;1;0;0;0;1698184677;0;0;0;0.75;25;0;11000;1306975422;306416968;0.3;12;0
5905;C16070;21/04/2020;27/07/2020;483402486;0.777778;2723.47;2723.47;0;0;0.666667;0.666667;0;0;0;26;2000;1203702727;171501276;0;9;0
5906;C16071;21/04/2020;23/07/2020;14486877;1;266.52;0;266.52;0;0.857143;0;0.714286;0;0;24;1500;250102937;558520424;0;7;0
5907;C16072;21/04/2020;1/09/2020;50044687;0.555556;658.96;658.96;0;0;0.222222;0.222222;0;0;0;2;2500;207721495;14078212;0;9;0
5908;C16073;21/04/2020;2/07/2020;80513636;1;588.2;65;523.2;0;1;0.083333;0.916667;0;0;13;3000;601778889;17652637;0.5;12;0
5909;C16074;21/04/2020;20/05/2020;2963381127;1;535.97;535.97;0;38953008;0.75;0.75;0;0.083333;1;10;5000;638384571;1027923953;0;12;0
5910;C16075;21/04/2020;23/06/2020;3371213454;0.888889;75;0;75;3827274455;0.333333;0;0.333333;0.222222;4;3;5500;913974282;941078476;0;9;0
5911;C16076;21/04/2020;5/09/2020;56060327;0.181818;13.69;0;13.69;0;0.083333;0;0.083333;0;0;1;2900;2165403988;219961065;0;12;0
5912;C16077;21/04/2020;6/09/2020;63620672;1;1514.8;1514.8;0;0;0.5;0.5;0;0;0;9;1500;1340645745;309272904;0;12;0
5913;C16078;21/04/2020;22/05/2020;854166159;1;567.68;536;31.68;237518629;0.25;0.166667;0.083333;0.333333;5;7;3500;1697132875;416006812;0.083333;12;0
5914;C16079;21/04/2020;10/09/2020;1377737772;1;0;0;0;1675249576;0;0;0;0.666667;11;0;14500;3054844697;3242471295;0;12;0
5915;C16080;21/04/2020;6/11/2020;912912728;0.857143;0;0;0;1563920556;0;0;0;0.285714;9;0;1500;212084925;331487123;0;7;0
5916;C16081;21/04/2020;19/08/2020;1694655764;1;0;0;0;58373936;0;0;0;0.166667;2;0;1700;258425485;4454428552;0;12;0
5917;C16082;21/04/2020;15/07/2020;1157305572;1;0;0;0;1195791823;0;0;0;0.166667;5;0;1200;328141952;293804549;0;12;0
5918;C16083;21/04/2020;14/09/2020;120162361;1;55.4;55.4;0;1093684;0.083333;0.083333;0;0.083333;2;1;1200;188413804;5603542008;0;12;0
5919;C16084;21/04/2020;27/06/2020;1832521787;1;0;0;0;131233151;0;0;0;0.166667;3;0;2000;495043669;1041361298;0;12;0
5920;C16085;21/04/2020;29/07/2020;2912739062;1;860;0;860;8692205817;0.833333;0;0.75;0.833333;61;10;7000;4062824567;790847301;0.083333;12;0
5921;C16086;21/04/2020;5/08/2020;432109743;1;334.48;281.98;52.5;473763157;0.25;0.166667;0.166667;0.25;3;6;1200;634297592;20614725;0;12;0
5922;C16087;21/04/2020;31/10/2020;1827688454;1;137.55;0;137.55;0;0.090909;0;0.090909;0;0;4;9500;384774018;428421814;0;11;0
5923;C16088;21/04/2020;21/05/2020;92239093;0.909091;1525.1;0;1525.1;0;0.833333;0;0.833333;0;0;13;4000;1682312643;157835032;1;12;0
5924;C16089;21/04/2020;30/08/2020;211508;0.181818;50;50;0;0;0.083333;0.083333;0;0;0;1;1200;555764209;;0;12;0
5925;C16090;21/04/2020;30/07/2020;1082436807;1;0;0;0;1835406271;0;0;0;0.25;7;0;1500;2094304543;258977488;0;12;0
5926;C16091;21/04/2020;29/06/2020;325038037;1;512.16;105;407.16;0;0.833333;0.083333;0.75;0;0;13;2500;567449456;238252068;0;12;0
5927;C16092;21/04/2020;1/06/2020;1700753811;1;0;0;0;624480873;0;0;0;0.5;9;0;2000;418596666;434688783;0;12;0
5928;C16093;21/04/2020;17/09/2020;3136079106;1;555;0;555;1728321044;1;0;0.916667;0.083333;4;12;3500;1045129438;780780114;0;12;0
5929;C16094;21/04/2020;29/05/2020;0;0;9.28;0;9.28;0;0.25;0;0.25;0;0;3;5000;0;;0;12;0
5930;C16095;21/04/2020;27/09/2020;319696908;1;3884.19;2265.9;1618.29;0;1;1;0.833333;0;0;43;9000;3682437155;212358132;0.416667;12;0
5931;C16096;21/04/2020;24/07/2020;116418751;1;1176;0;1176;0;1;0;1;0;0;12;2150;1083783994;1364816672;0.666667;12;0
5932;C16097;22/04/2020;2/08/2020;170019011;0.5;266.6;266.6;0;1199729121;0.166667;0.166667;0;0.166667;3;1;2500;293055707;88589314;0;6;0
5933;C16098;22/04/2020;22/08/2020;1679952713;1;585.39;585.39;0;0;0.75;0.75;0;0;0;11;1700;523910288;1315479892;0;12;0
5934;C16099;22/04/2020;28/07/2020;147616609;1;0;0;0;1429734958;0;0;0;0.333333;6;0;3000;264430567;492497922;0;12;0
5935;C16100;22/04/2020;26/07/2020;4611724712;1;0;0;0;2686074313;0;0;0;0.222222;2;0;6000;674702724;1102054684;0;9;0
5936;C16101;22/04/2020;6/10/2020;1039408368;1;3838.7;2753.75;1084.95;0;1;1;1;0;0;63;6500;3798039094;245422018;0;12;0
5937;C16102;22/04/2020;15/05/2020;2813134224;0.818182;8834.96;8269.36;565.6;0;0.75;0.666667;0.583333;0;0;24;7000;3788138204;739344097;0;12;0
5938;C16103;22/04/2020;19/05/2020;245115749;0.875;2690.62;1217.04;1473.58;0;0.875;0.875;0.75;0;0;44;8000;2806897275;13743462;1;8;0
5939;C16104;22/04/2020;6/06/2020;2525683344;1;0;0;0;285193204;0;0;0;0.166667;5;0;7000;148338461;702052491;0;12;0
5940;C16105;22/04/2020;28/07/2020;11201654;0.636364;825;600;225;0;0.5;0.083333;0.416667;0;0;7;3000;218826147;190513321;0.2;12;0
5941;C16106;22/04/2020;18/06/2020;121117428;0.909091;968.64;0;968.64;0;1;0;1;0;0;24;3000;764973252;189162675;0.181818;12;0
5942;C16107;22/04/2020;7/11/2020;299030773;1;805.8;540;265.8;0;1;0.083333;1;0;0;13;4000;845966736;184444816;0;12;0
5943;C16108;22/04/2020;30/09/2020;2968476388;1;185.1;185.1;0;5874584626;0.25;0.25;0;0.333333;10;3;4000;5549022185;3011099397;0.166667;12;0
5944;C16109;22/04/2020;8/11/2020;3027570865;1;0;0;0;2081583331;0;0;0;0.083333;3;0;4500;1074265678;883685949;0;12;0
5945;C16110;22/04/2020;7/07/2020;6245256644;1;539.55;0;539.55;280463059;0.833333;0;0.75;0.083333;2;32;6500;1405944742;3269298234;0;12;0
5946;C16111;22/04/2020;24/09/2020;394643543;0.545455;3770.05;2399.95;1370.1;157648503;0.916667;0.333333;0.833333;0.083333;2;27;6500;6372619037;34228649;0;12;0
5947;C16112;22/04/2020;19/08/2020;617413726;1;0;0;0;1420758241;0;0;0;0.272727;4;0;2000;385654237;229411418;0;11;0
5948;C16113;22/04/2020;22/10/2020;765109593;1;0;0;0;457076354;0;0;0;0.25;3;0;1200;269369459;271528169;0;12;0
5949;C16114;22/04/2020;21/06/2020;2583247881;1;1337.35;45.65;1291.7;248459465;1;0.083333;1;0.5;18;21;3000;819792196;6404855484;0;12;0
5950;C16115;22/04/2020;8/05/2020;1146669364;1;439.08;108.45;330.63;;0.818182;0.181818;0.727273;0;0;15;1200;1476257377;616862544;0;11;0
5951;C16116;22/04/2020;12/10/2020;757470201;1;118.7;0;118.7;1520641388;0.5;0;0.5;0.166667;4;12;2000;305892501;211984193;0.083333;12;0
5952;C16117;22/04/2020;13/08/2020;1253188317;1;320.34;0;320.34;0;0.666667;0;0.666667;0;0;11;1500;1229226379;324954747;0;12;0
5953;C16118;22/04/2020;21/05/2020;5058299635;1;968.43;240;728.43;4968817936;1;0.083333;1;0.416667;13;32;8000;1899738286;160026917;0;12;0
5954;C16119;22/04/2020;2/07/2020;296905944;1;43.25;0;43.25;87531071;0.125;0;0.125;0.125;1;1;1800;32924384;150317143;0;8;0
5955;C16120;22/04/2020;8/10/2020;1084652647;1;0;0;0;37460952;0;0;0;0.166667;2;0;1200;272517748;277546713;0;12;0
5956;C16121;22/04/2020;16/05/2020;237198442;1;1166.68;0;1166.68;0;1;0;1;0;0;12;3500;1014549633;216090433;0.083333;12;0
5957;C16122;22/04/2020;24/08/2020;1636518315;1;542.47;542.47;0;1869646314;0.25;0.25;0;0.25;2;2;3000;209392729;354281114;0;8;0
5958;C16123;23/04/2020;20/10/2020;1213551338;1;941.39;860.67;80.72;49747079;1;1;0.25;0.083333;1;18;7000;167900486;309140865;0;12;0
5959;C16124;23/04/2020;7/07/2020;468851415;1;0;0;0;147205289;0;0;0;0.083333;1;0;600;164403739;276486072;0;12;0
5960;C16125;23/04/2020;23/07/2020;252717781;1;463.34;0;463.34;0;0.833333;0;0.833333;0;0;10;4000;162949236;184464721;0;12;0
5961;C16126;23/04/2020;19/08/2020;954431507;1;1334.7;1334.7;0;90168062;1;1;0;0.083333;1;13;3000;90468554;250871811;0;12;0
5962;C16127;23/04/2020;19/05/2020;18105265;1;244.92;0;244.92;0;1;0;1;0;0;12;2500;221798291;179182583;0.333333;12;0
5963;C16128;23/04/2020;6/09/2020;53583548;0.818182;553.85;369.1;184.75;0;0.75;0.416667;0.5;0;0;19;4200;846787917;150804339;0.875;12;0
5964;C16129;23/04/2020;8/08/2020;1275142146;1;454.72;454.72;0;959005156;1;1;0;0.083333;2;12;1500;826036748;350661181;0;12;0
5965;C16130;23/04/2020;3/08/2020;151912258;1;2216.21;2047.21;169;0;1;1;0.25;0;0;32;2500;2571573214;73948578;0.4;12;0
5966;C16131;23/04/2020;18/10/2020;192942944;1;1963.25;1877.08;86.17;0;1;0.916667;0.916667;0;0;22;8000;1903279643;174499877;1;12;0
5967;C16132;23/04/2020;20/05/2020;64152423;0.818182;487;487;0;0;0.666667;0.666667;0;0;0;13;500;454888506;127731899;0.2;12;0
5968;C16133;23/04/2020;5/08/2020;954060867;1;279.76;0;578.55;325076569;0.583333;0;0.666667;0.333333;4;14;1000;956028747;1033373322;0;12;0
5969;C16134;23/04/2020;28/05/2020;6022224462;1;0;0;0;4111465632;0;0;0;0.166667;6;0;7000;456077572;4262955117;0;12;0
5970;C16135;23/04/2020;29/08/2020;1631385579;1;0;0;0;1755575907;0;0;0;0.083333;3;0;3500;398316441;56630971;0;12;0
5971;C16136;23/04/2020;17/06/2020;3803969016;1;0;0;0;2459259917;0;0;0;0.727273;26;0;5000;1825349955;10260174;0;11;0
5972;C16137;23/04/2020;4/10/2020;1084912729;1;661.49;661.49;0;107477606;0.083333;0.083333;0;0.083333;1;1;1800;2617887354;299935043;0.090909;12;0
5973;C16138;23/04/2020;15/05/2020;4230023512;1;5755.93;3854.62;1901.31;0;1;0.833333;0.833333;0;0;66;10000;3848416129;925359254;0;12;0
5974;C16139;23/04/2020;12/08/2020;2705899439;1;0;0;0;547055908;0;0;0;0.166667;2;0;8500;1123974128;654870661;0;12;0
5975;C16140;23/04/2020;4/08/2020;1044878512;1;0;0;0;168888837;0;0;0;0.166667;2;0;1200;348658967;269844517;0;12;0
5976;C16141;23/04/2020;8/06/2020;1944394136;1;575.88;375.88;200;0;0.583333;0.333333;0.416667;0;0;12;4500;406891744;399881036;0;12;0
5977;C16142;23/04/2020;16/05/2020;44694228;0.818182;788.99;235.9;553.09;0;0.75;0.083333;0.583333;0;0;15;5700;87451882;141103713;0.727273;12;0
5978;C16143;23/04/2020;17/10/2020;538468542;1;0;0;0;1766880842;0;0;0;0.25;8;0;8000;6313310688;357783692;0.1;12;0
5979;C16144;23/04/2020;30/05/2020;394423256;1;434.25;0;434.25;0;0.583333;0;0.583333;0;0;9;5450;4997981363;455315605;1;12;0
5980;C16145;23/04/2020;17/10/2020;64180193;0.727273;602.2;502.2;100;0;0.416667;0.416667;0.166667;0;0;9;2500;590403543;69987515;0;12;0
5981;C16146;23/04/2020;14/05/2020;333085021;0.636364;980;980;0;0;0.083333;0.083333;0;0;0;1;1000;1485205378;163396716;0;12;0
5982;C16147;23/04/2020;28/10/2020;4663039011;1;3908.26;3908.26;0;0;1;1;0;0;0;12;9000;2226722088;1145197102;0;12;0
5983;C16148;23/04/2020;31/08/2020;2589824766;1;0;0;0;4354657224;0;0;0;0.333333;19;0;3000;3410296105;992707868;0.083333;12;0
5984;C16149;23/04/2020;2/08/2020;719592571;0.727273;124.13;45.65;78.48;0;0.25;0.083333;0.166667;0;0;3;3000;148614717;390098144;0;12;0
5985;C16150;23/04/2020;19/06/2020;1473542308;1;240.02;0;240.02;0;0.583333;0;0.5;0;0;12;1500;613733389;535262291;0;12;0
5986;C16151;23/04/2020;6/06/2020;1359527692;1;92.1;0;92.1;0;0.25;0;0.25;0;0;3;1500;48705295;495317878;0;12;0
5987;C16153;23/04/2020;29/07/2020;208039434;1;684.2;518.87;165.33;0;0.833333;0.5;0.75;0;0;26;4000;1194108316;158022532;0.333333;12;0
5988;C16154;23/04/2020;26/07/2020;330673765;1;33.44;0;33.44;0;0.333333;0;0.333333;0;0;4;2400;298904951;3457886177;0.181818;12;0
5989;C16155;23/04/2020;29/07/2020;867938337;0.363636;0;0;0;7378253685;0;0;0;0.083333;1;0;8000;2288917468;645775344;0.5;12;0
5990;C16157;23/04/2020;30/09/2020;9376987835;1;0;0;0;1073873304;0;0;0;0.166667;3;0;17500;2803423946;2962908954;0;12;0
5991;C16158;24/04/2020;27/07/2020;1236088709;1;0;0;0;2546081531;0;0;0;0.5;24;0;2500;161224135;43847095;0;12;0
5992;C16159;24/04/2020;1/09/2020;288350729;1;296.16;0;296.16;1113678595;0.333333;0;0.25;0.166667;5;8;1500;58787935;135413354;0;12;0
5993;C16160;24/04/2020;2/06/2020;1776088454;1;117;117;0;139117692;0.333333;0.333333;0;0.166667;2;4;9000;1160657884;38146904;0;12;0
5994;C16161;24/04/2020;26/07/2020;4383571529;1;0;0;0;1805853456;0;0;0;0.333333;6;0;5000;1161700956;994581254;0;12;0
5995;C16162;24/04/2020;17/10/2020;788425212;1;94.38;32.08;62.3;1461675329;0.166667;0.083333;0.166667;0.5;10;3;2500;1593278155;401341447;0;12;0
5996;C16163;24/04/2020;18/08/2020;440161534;1;365;116;249;0;0.25;0.083333;0.166667;0;0;6;800;230655936;209080877;0;12;0
5997;C16164;24/04/2020;26/05/2020;1994005447;1;0;0;0;15122157;0;0;0;0.083333;6;0;6000;689917064;577743307;0;12;0
5998;C16165;24/04/2020;23/05/2020;427186194;1;3305.33;419.22;2886.11;0;1;0.166667;1;0;0;42;5000;3312414274;220475303;0.083333;12;0
5999;C16166;24/04/2020;28/06/2020;137507638;1;0;0;0;94989817;0;0;0;0.083333;1;0;500;158139197;171611073;0;12;0
6000;C16167;24/04/2020;27/05/2020;1546414616;0.909091;0;0;0;4544457479;0;0;0;0.416667;15;0;3500;3440235297;729873545;0.1;12;0
6001;C16168;24/04/2020;28/05/2020;222478614;1;2360.7;2360.7;0;0;0.916667;0.916667;0;0;0;44;5000;2313605337;182983637;1;12;0
6002;C16169;24/04/2020;1/09/2020;4420564706;1;0;0;0;31000809;0;0;0;0.166667;2;0;5000;1096636052;1313966224;0;12;0
6003;C16171;24/04/2020;16/05/2020;46290578;1;553.18;0;553.18;0;0.75;0;0.666667;0;0;13;8000;467565103;149339136;0.636364;12;0
6004;C16172;24/04/2020;26/10/2020;1649383354;1;2138.34;2025;113.34;289350386;0.25;0.166667;0.083333;0.083333;1;6;3000;1340124452;469831073;0;12;0
6005;C16173;24/04/2020;25/06/2020;5481094936;1;249.75;0;249.75;755925861;0.25;0;0.166667;0.25;5;3;6000;1715681945;1700897107;0;12;0
6006;C16174;24/04/2020;18/07/2020;292176394;1;400.04;275.04;125;410694889;0.583333;0.166667;0.333333;0.25;4;7;3000;681432786;167945758;0;12;0
6007;C16175;24/04/2020;4/08/2020;701345445;1;70.98;0;70.98;0;0.166667;0;0.166667;0;0;2;1000;379261644;260465386;0;12;0
6008;C16176;24/04/2020;10/05/2020;101936878;1;888.96;0;888.96;0;1;0;1;0;0;12;2000;790509043;179636117;0.833333;12;0
6009;C16177;24/04/2020;25/04/2020;2112383095;1;0;0;0;1437963388;0;0;0;0.25;5;0;2500;76338027;705382787;0;12;0
6010;C16178;24/04/2020;29/05/2020;2136215769;1;1846.03;507.32;1338.71;187819777;1;0.333333;1;0.083333;1;33;4500;108235936;521999553;0;12;0
6011;C16179;24/04/2020;1/07/2020;1446080403;1;0;0;0;7550221;0;0;0;0.083333;1;0;1700;361533622;496679318;0;12;0
6012;C16180;24/04/2020;30/04/2020;745342323;1;49.25;49.25;0;0;0.083333;0.083333;0;0;0;1;1000;370390221;215208576;0;12;0
6013;C16181;24/04/2020;25/10/2020;3249347926;1;438.12;59.2;378.92;219521579;1;0.083333;1;0.416667;6;27;5000;1021827215;744223511;0;12;0
6014;C16182;24/04/2020;11/09/2020;37324758;0.166667;0;0;0;720142017;0;0;0;0.166667;6;0;4000;0;;0;6;0
6015;C16184;24/04/2020;15/07/2020;1956658;0.272727;393.71;168.71;225;0;0.416667;0.166667;0.25;0;0;6;1700;178707279;;0;12;0
6016;C16185;24/04/2020;30/09/2020;2859393734;1;0;0;0;841853868;0;0;0;0.333333;7;0;3500;890878231;1015570692;0;12;0
6017;C16186;24/04/2020;12/05/2020;107059508;1;0;0;0;54379041;0;0;0;0.25;3;0;1200;1513629514;502813712;0.083333;12;0
6018;C16187;24/04/2020;10/09/2020;969583332;1;0;0;0;19587825;0;0;0;0.083333;1;0;2500;481.98;301076813;0;12;0
6019;C16188;24/04/2020;21/08/2020;4930929;0.444444;189.72;0;189.72;0;1;0;0.888889;0;0;9;1500;284411628;19278758;0.166667;9;0
6020;C16189;24/04/2020;9/05/2020;493557307;0.909091;1653.34;559.83;1093.51;1949228028;0.583333;0.25;0.5;0.166667;2;13;2500;3719691848;19934309;0.181818;12;0
6021;C16190;24/04/2020;28/04/2020;214592814;0.363636;0;0;0;1306528549;0;0;0;0.083333;3;0;3000;2836165;79103048;0;12;0
6022;C16191;24/04/2020;7/10/2020;4348546906;1;3198.15;1966.24;1231.91;0;0.909091;0.545455;0.909091;0;0;54;6000;1068304454;1647360238;0;11;0
6023;C16192;24/04/2020;19/06/2020;1986566642;0.875;551.06;551.06;0;2147863293;0.375;0.375;0;0.25;7;11;2500;583355186;1111406948;0;8;0
6024;C16193;24/04/2020;13/07/2020;825207867;0.8;0;0;0;12708469;0;0;0;0.3;4;0;2500;411215805;315604084;0;10;0
6025;C16194;24/04/2020;13/06/2020;18906225;0.272727;143.73;0;143.73;0;0.25;0;0.166667;0;0;3;2500;0;;0;12;0
6026;C16195;25/04/2020;11/10/2020;5253186;0.9;1604.97;0;1604.97;0;0.9;0;0.8;0;0;9;1000;1059917432;459831026;0;10;0
6027;C16196;25/04/2020;29/04/2020;26969302;1;417.7;0;417.7;0;1;0;1;0;0;14;2000;447030311;148459781;0.272727;12;0
6028;C16197;25/04/2020;3/05/2020;197931794;1;1946.25;816.91;1129.34;0;1;0.666667;1;0;0;40;1200;1957052996;172362577;1;12;0
6029;C16198;25/04/2020;13/08/2020;4507000722;1;7394.18;2288.2;5105.98;5424701791;1;0.916667;1;0.833333;40;130;11000;1046087946;10765895;0;12;1
6030;C16199;25/04/2020;3/07/2020;2481696036;1;1326.09;1326.09;0;2033191162;0.583333;0.583333;0;0.166667;8;15;3500;1491960053;751452457;0;12;0
6031;C16200;25/04/2020;4/09/2020;1978669021;1;1224.01;803.85;420.16;;0.916667;0.75;0.333333;0;0;41;3500;429743823;440784074;0;12;0
6032;C16201;25/04/2020;3/06/2020;0;0;54;0;54;0;0.166667;0;0.166667;0;0;2;4000;0;;0;12;0
6033;C16202;25/04/2020;9/10/2020;481807171;0.909091;2331.4;842.9;1488.5;0;0.75;0.416667;0.666667;0;0;24;4500;1859888094;164943132;0;12;0
6034;C16203;25/04/2020;25/04/2020;1096991698;1;1567.12;826.63;740.49;0;1;0.666667;0.916667;0;0;37;1200;993247869;571822624;0;12;0
6035;C16204;25/04/2020;28/10/2020;600140869;0.875;3488.01;3488.01;0;0;0.5;0.5;0;0;0;21;5000;105220502;165054133;0;8;0
6036;C16205;25/04/2020;30/08/2020;214699856;1;440.44;440.44;0;0;1;1;0;0;0;22;3000;541027445;19729764;0;12;0
6037;C16206;25/04/2020;21/06/2020;71160989;1;317.1;0;317.1;0;1;0;0.9;0;0;10;1000;169458993;149095117;0;10;0
6038;C16207;25/04/2020;3/06/2020;1779435899;1;0;0;0;2131824562;0;0;0;0.333333;4;0;2000;2563051966;515702583;0.083333;12;0
6039;C16208;25/04/2020;26/09/2020;204166295;1;2630.52;1769.34;861.18;0;1;0.75;0.916667;0;0;96;4000;2534005357;176114115;0.916667;12;0
6040;C16209;25/04/2020;27/08/2020;1120057407;1;417.72;0;417.72;1176894248;0.333333;0;0.333333;0.166667;2;4;2000;1362230146;973111675;0;12;0
6041;C16210;25/04/2020;19/06/2020;5366532372;1;5251.08;2875.1;2375.98;744096753;1;0.5;0.916667;0.25;3;44;11000;1429348596;1660393651;0;12;0
6042;C16212;25/04/2020;5/11/2020;281079293;1;4723.84;185;4538.84;0;1;0.083333;1;0;0;31;7500;4319450171;170895638;1;12;0
6043;C16213;25/04/2020;25/08/2020;18810493;0.363636;0;0;0;189012877;0;0;0;0.090909;1;0;7500;714958591;56421314;1;11;0
6044;C16214;25/04/2020;24/08/2020;2526089973;1;3074.81;1797.85;1276.96;911367983;1;0.666667;1;0.166667;3;28;5500;2405281559;660502814;0;12;0
6045;C16215;25/04/2020;1/06/2020;0;0;240.1;0;240.1;0;0.583333;0;0.583333;0;0;7;2500;0;;0;12;0
6046;C16216;25/04/2020;10/08/2020;266023788;1;0;0;0;1646928989;0;0;0;0.333333;10;0;3000;499241223;1272079422;0;12;0
6047;C16217;25/04/2020;25/07/2020;6495510054;1;716.76;0;716.76;6771644515;1;0;0.916667;0.166667;5;12;10000;1215678547;2348721844;0;12;0
6048;C16218;25/04/2020;23/05/2020;1806895078;1;223.6;223.6;0;855065409;0.083333;0.083333;0;0.5;8;1;2000;1003294384;660657081;0;12;0
6049;C16219;25/04/2020;18/10/2020;7314379;0.272727;448.74;0;448.74;0;1;0;1;0;0;20;3500;556071033;;0;12;0
6050;C16220;25/04/2020;4/07/2020;5005774991;1;4837.22;3513.45;1323.77;0;0.916667;0.666667;0.833333;0;0;50;12500;2400932909;1189708084;0;12;0
